batch	batch_id	cond
scell.nextera.NXT_2427	8	2435	2i_all
scell.nextera.NXT_2428	8	2435	2i_all
scell.nextera.NXT_2431	8	2435	2i_all
scell.nextera.NXT_2432	8	2435	2i_all
scell.nextera.NXT_2433	8	2435	2i_all
scell.nextera.NXT_2434	8	2435	2i_all
scell.nextera.NXT_2435	8	2435	2i_all
scell.nextera.NXT_2436	8	2435	2i_all
scell.nextera.NXT_2437	8	2435	2i_all
scell.nextera.NXT_2438	8	2435	2i_all
scell.nextera.NXT_2441	8	2435	2i_all
scell.nextera.NXT_2442	8	2435	2i_all
scell.nextera.NXT_2443	8	2435	2i_all
scell.nextera.NXT_2444	8	2435	2i_all
scell.nextera.NXT_2445	8	2435	2i_all
scell.nextera.NXT_2446	8	2435	2i_all
scell.nextera.NXT_2447	8	2435	2i_all
scell.nextera.NXT_2448	8	2435	2i_all
scell.nextera.NXT_2451	8	2435	2i_all
scell.nextera.NXT_2452	8	2435	2i_all
scell.nextera.NXT_2453	8	2435	2i_all
scell.nextera.NXT_2454	8	2435	2i_all
scell.nextera.NXT_2455	8	2435	2i_all
scell.nextera.NXT_2456	8	2435	2i_all
scell.nextera.NXT_2457	8	2435	2i_all
scell.nextera.NXT_2458	8	2435	2i_all
scell.nextera.NXT_2461	8	2435	2i_all
scell.nextera.NXT_2462	8	2435	2i_all
scell.nextera.NXT_2463	8	2435	2i_all
scell.nextera.NXT_2464	8	2435	2i_all
scell.nextera.NXT_2465	8	2435	2i_all
scell.nextera.NXT_2466	8	2435	2i_all
scell.nextera.NXT_2467	8	2435	2i_all
scell.nextera.NXT_2468	8	2435	2i_all
scell.nextera.NXT_2471	8	2435	2i_all
scell.nextera.NXT_2472	8	2435	2i_all
scell.nextera.NXT_2473	8	2435	2i_all
scell.nextera.NXT_2474	8	2435	2i_all
scell.nextera.NXT_2475	8	2435	2i_all
scell.nextera.NXT_2476	8	2435	2i_all
scell.nextera.NXT_2477	8	2435	2i_all
scell.nextera.NXT_2478	8	2435	2i_all
scell.nextera.NXT_2481	8	2435	2i_all
scell.nextera.NXT_2482	8	2435	2i_all
scell.nextera.NXT_2483	8	2435	2i_all
scell.nextera.NXT_2484	8	2435	2i_all
scell.nextera.NXT_2485	8	2435	2i_all
scell.nextera.NXT_2486	8	2435	2i_all
scell.nextera.NXT_2487	8	2435	2i_all
scell.nextera.NXT_2488	8	2435	2i_all
scell.nextera.NXT_442	9	1835a	2i_all
scell.nextera.NXT_443	9	1835a	2i_all
scell.nextera.NXT_444	9	1835a	2i_all
scell.nextera.NXT_445	9	1835a	2i_all
scell.nextera.NXT_446	9	1835a	2i_all
scell.nextera.NXT_447	9	1835a	2i_all
scell.nextera.NXT_448	9	1835a	2i_all
scell.nextera.NXT_452	10	1835b	2i_all
scell.nextera.NXT_453	10	1835b	2i_all
scell.nextera.NXT_455	10	1835b	2i_all
scell.nextera.NXT_455b	10	1835b	2i_all
scell.nextera.NXT_461	11	1845	2i_G1
scell.nextera.NXT_464	11	1845	2i_G1
scell.nextera.NXT_465	11	1845	2i_G1
scell.nextera.NXT_466	11	1845	2i_G1
scell.nextera.NXT_468	11	1845	2i_G1
scell.nextera.NXT_471	11	1845	2i_G1
scell.nextera.NXT_473	11	1845	2i_G1
scell.nextera.NXT_474	11	1845	2i_G1
scell.nextera.NXT_476	11	1845	2i_G1
scell.nextera.NXT_477	11	1845	2i_G1
scell.nextera.NXT_478	11	1845	2i_G1
scell.nextera.NXT_481	11	1845	2i_G1
scell.nextera.NXT_482	11	1845	2i_G1
scell.nextera.NXT_483	11	1845	2i_G1
scell.nextera.NXT_484	11	1845	2i_G1
scell.nextera.NXT_485	11	1845	2i_G1
scell.nextera.NXT_486	11	1845	2i_G1
scell.nextera.NXT_487	11	1845	2i_G1
scell.nextera.NXT_762	12	1994	2i_G1
scell.nextera.NXT_765	12	1994	2i_G1
scell.nextera.NXT_766	12	1994	2i_G1
scell.nextera.NXT_772	12	1994	2i_G1
scell.nextera.NXT_773	12	1994	2i_G1
scell.nextera.NXT_774	12	1994	2i_G1
scell.nextera.NXT_777	12	1994	2i_G1
scell.nextera.NXT_781	12	1994	2i_G1
scell.nextera.NXT_782	12	1994	2i_G1
scell.nextera.NXT_783	12	1994	2i_G1
scell.nextera.NXT_784	12	1994	2i_G1
scell.nextera.NXT_785	12	1994	2i_G1
scell.nextera.NXT_786	12	1994	2i_G1
scell.nextera.NXT_787	12	1994	2i_G1
scell.nextera.NXT_792	12	1994	2i_G1
scell.nextera.NXT_793	12	1994	2i_G1
scell.nextera.NXT_794	12	1994	2i_G1
scell.nextera.NXT_795	12	1994	2i_G1
scell.nextera.NXT_796	12	1994	2i_G1
scell.nextera.NXT_797	12	1994	2i_G1
scell.nextera.NXT_798	12	1994	2i_G1
scell.nextera.NXT_802	12	1994	2i_G1
scell.nextera.NXT_803	12	1994	2i_G1
scell.nextera.NXT_804	12	1994	2i_G1
scell.nextera.NXT_805	12	1994	2i_G1
scell.nextera.NXT_806	12	1994	2i_G1
scell.nextera.NXT_807	12	1994	2i_G1
scell.nextera.NXT_811	12	1994	2i_G1
scell.nextera.NXT_812	12	1994	2i_G1
scell.nextera.NXT_813	12	1994	2i_G1
scell.nextera.NXT_814	12	1994	2i_G1
scell.nextera.NXT_815	12	1994	2i_G1
scell.nextera.NXT_816	12	1994	2i_G1
scell.nextera.NXT_817	12	1994	2i_G1
scell.nextera.NXT_821	12	1994	2i_G1
scell.nextera.NXT_822	12	1994	2i_G1
scell.nextera.NXT_823	12	1994	2i_G1
scell.nextera.NXT_824	12	1994	2i_G1
scell.nextera.NXT_825	12	1994	2i_G1
scell.nextera.NXT_826	12	1994	2i_G1
scell.nextera.NXT_827	12	1994	2i_G1
scell.nextera.NXT_828	12	1994	2i_G1
scell.nextera.NXT_831	12	1994	2i_G1
scell.nextera.NXT_832	12	1994	2i_G1
scell.nextera.NXT_833	12	1994	2i_G1
scell.nextera.NXT_834	12	1994	2i_G1
scell.nextera.NXT_835	12	1994	2i_G1
scell.nextera.NXT_836	12	1994	2i_G1
scell.nextera.NXT_841	12	1994	2i_G1
scell.nextera.NXT_842	12	1994	2i_G1
scell.nextera.NXT_843	12	1994	2i_G1
scell.nextera.NXT_844	12	1994	2i_G1
scell.nextera.NXT_845	12	1994	2i_G1
scell.nextera.NXT_846	12	1994	2i_G1
scell.nextera.NXT_847	12	1994	2i_G1
scell.nextera.NXT_851	12	1994	2i_G1
scell.nextera.NXT_852	12	1994	2i_G1
scell.nextera.NXT_853	12	1994	2i_G1
scell.nextera.NXT_854	12	1994	2i_G1
scell.nextera.NXT_855	12	1994	2i_G1
scell.nextera.NXT_856	12	1994	2i_G1
scell.nextera.NXT_857	12	1994	2i_G1
scell.nextera.NXT_863	13	2005	2i_G1
scell.nextera.NXT_864	13	2005	2i_G1
scell.nextera.NXT_865	13	2005	2i_G1
scell.nextera.NXT_866	13	2005	2i_G1
scell.nextera.NXT_873	13	2005	2i_G1
scell.nextera.NXT_874	13	2005	2i_G1
scell.nextera.NXT_883	13	2005	2i_G1
scell.nextera.NXT_884	13	2005	2i_G1
scell.nextera.NXT_886	13	2005	2i_G1
scell.nextera.NXT_891	13	2005	2i_G1
scell.nextera.NXT_893	13	2005	2i_G1
scell.nextera.NXT_894	13	2005	2i_G1
scell.nextera.NXT_895	13	2005	2i_G1
scell.nextera.NXT_896	13	2005	2i_G1
scell.nextera.NXT_897	13	2005	2i_G1
scell.nextera.NXT_898	13	2005	2i_G1
scell.nextera.NXT_901	13	2005	2i_G1
scell.nextera.NXT_902	13	2005	2i_G1
scell.nextera.NXT_903	13	2005	2i_G1
scell.nextera.NXT_904	13	2005	2i_G1
scell.nextera.NXT_905	13	2005	2i_G1
scell.nextera.NXT_906	13	2005	2i_G1
scell.nextera.NXT_907	13	2005	2i_G1
scell.nextera.NXT_908	13	2005	2i_G1
scell.nextera.NXT_912	13	2005	2i_G1
scell.nextera.NXT_913	13	2005	2i_G1
scell.nextera.NXT_914	13	2005	2i_G1
scell.nextera.NXT_915	13	2005	2i_G1
scell.nextera.NXT_916	13	2005	2i_G1
scell.nextera.NXT_917	13	2005	2i_G1
scell.nextera.NXT_918	13	2005	2i_G1
scell.nextera.NXT_922	13	2005	2i_G1
scell.nextera.NXT_923	13	2005	2i_G1
scell.nextera.NXT_924	13	2005	2i_G1
scell.nextera.NXT_925	13	2005	2i_G1
scell.nextera.NXT_926	13	2005	2i_G1
scell.nextera.NXT_927	13	2005	2i_G1
scell.nextera.NXT_932	13	2005	2i_G1
scell.nextera.NXT_933	13	2005	2i_G1
scell.nextera.NXT_934	13	2005	2i_G1
scell.nextera.NXT_935	13	2005	2i_G1
scell.nextera.NXT_936	13	2005	2i_G1
scell.nextera.NXT_937	13	2005	2i_G1
scell.nextera.NXT_941	13	2005	2i_G1
scell.nextera.NXT_942	13	2005	2i_G1
scell.nextera.NXT_943	13	2005	2i_G1
scell.nextera.NXT_944	13	2005	2i_G1
scell.nextera.NXT_945	13	2005	2i_G1
scell.nextera.NXT_946	13	2005	2i_G1
scell.nextera.NXT_947	13	2005	2i_G1
scell.nextera.NXT_951	13	2005	2i_G1
scell.nextera.NXT_952	13	2005	2i_G1
scell.nextera.NXT_953	13	2005	2i_G1
scell.nextera.NXT_954	13	2005	2i_G1
scell.nextera.NXT_955	13	2005	2i_G1
scell.nextera.NXT_956	13	2005	2i_G1
scell.nextera.NXT_962	13	2005	2i_G1
scell.nextera.NXT_963	13	2005	2i_G1
scell.nextera.NXT_964	13	2005	2i_G1
scell.nextera.NXT_965	13	2005	2i_G1
scell.nextera.NXT_966	13	2005	2i_G1
scell.nextera.NXT_972	13	2005	2i_G1
scell.nextera.NXT_973	13	2005	2i_G1
scell.nextera.NXT_974	13	2005	2i_G1
scell.nextera.NXT_1001	14	2014	2i_G1
scell.nextera.NXT_1002	14	2014	2i_G1
scell.nextera.NXT_1003	14	2014	2i_G1
scell.nextera.NXT_1004	14	2014	2i_G1
scell.nextera.NXT_1005	14	2014	2i_G1
scell.nextera.NXT_1006	14	2014	2i_G1
scell.nextera.NXT_1007	14	2014	2i_G1
scell.nextera.NXT_1008	14	2014	2i_G1
scell.nextera.NXT_1011	14	2014	2i_G1
scell.nextera.NXT_1012	14	2014	2i_G1
scell.nextera.NXT_1014	14	2014	2i_G1
scell.nextera.NXT_1015	14	2014	2i_G1
scell.nextera.NXT_1017	14	2014	2i_G1
scell.nextera.NXT_1018	14	2014	2i_G1
scell.nextera.NXT_1021	14	2014	2i_G1
scell.nextera.NXT_1022	14	2014	2i_G1
scell.nextera.NXT_1023	14	2014	2i_G1
scell.nextera.NXT_1024	14	2014	2i_G1
scell.nextera.NXT_1025	14	2014	2i_G1
scell.nextera.NXT_1026	14	2014	2i_G1
scell.nextera.NXT_1027	14	2014	2i_G1
scell.nextera.NXT_1028	14	2014	2i_G1
scell.nextera.NXT_1031	14	2014	2i_G1
scell.nextera.NXT_1032	14	2014	2i_G1
scell.nextera.NXT_1033	14	2014	2i_G1
scell.nextera.NXT_1034	14	2014	2i_G1
scell.nextera.NXT_1035	14	2014	2i_G1
scell.nextera.NXT_1036	14	2014	2i_G1
scell.nextera.NXT_1037	14	2014	2i_G1
scell.nextera.NXT_1038	14	2014	2i_G1
scell.nextera.NXT_1041	14	2014	2i_G1
scell.nextera.NXT_1042	14	2014	2i_G1
scell.nextera.NXT_1043	14	2014	2i_G1
scell.nextera.NXT_1044	14	2014	2i_G1
scell.nextera.NXT_1045	14	2014	2i_G1
scell.nextera.NXT_1046	14	2014	2i_G1
scell.nextera.NXT_1047	14	2014	2i_G1
scell.nextera.NXT_1048	14	2014	2i_G1
scell.nextera.NXT_1051	14	2014	2i_G1
scell.nextera.NXT_1052	14	2014	2i_G1
scell.nextera.NXT_1053	14	2014	2i_G1
scell.nextera.NXT_1054	14	2014	2i_G1
scell.nextera.NXT_1055	14	2014	2i_G1
scell.nextera.NXT_1056	14	2014	2i_G1
scell.nextera.NXT_1057	14	2014	2i_G1
scell.nextera.NXT_1061	14	2014	2i_G1
scell.nextera.NXT_1062	14	2014	2i_G1
scell.nextera.NXT_1063	14	2014	2i_G1
scell.nextera.NXT_1064	14	2014	2i_G1
scell.nextera.NXT_1065	14	2014	2i_G1
scell.nextera.NXT_1066	14	2014	2i_G1
scell.nextera.NXT_1067	14	2014	2i_G1
scell.nextera.NXT_1068	14	2014	2i_G1
scell.nextera.NXT_1071	14	2014	2i_G1
scell.nextera.NXT_1072	14	2014	2i_G1
scell.nextera.NXT_1073	14	2014	2i_G1
scell.nextera.NXT_1074	14	2014	2i_G1
scell.nextera.NXT_1075	14	2014	2i_G1
scell.nextera.NXT_1076	14	2014	2i_G1
scell.nextera.NXT_1077	14	2014	2i_G1
scell.nextera.NXT_1078	14	2014	2i_G1
scell.nextera.NXT_1081	14	2014	2i_G1
scell.nextera.NXT_1082	14	2014	2i_G1
scell.nextera.NXT_1083	14	2014	2i_G1
scell.nextera.NXT_1084	14	2014	2i_G1
scell.nextera.NXT_1085	14	2014	2i_G1
scell.nextera.NXT_1086	14	2014	2i_G1
scell.nextera.NXT_1087	14	2014	2i_G1
scell.nextera.NXT_1088	14	2014	2i_G1
scell.nextera.NXT_1091	14	2014	2i_G1
scell.nextera.NXT_1092	14	2014	2i_G1
scell.nextera.NXT_1093	14	2014	2i_G1
scell.nextera.NXT_1094	14	2014	2i_G1
scell.nextera.NXT_1095	14	2014	2i_G1
scell.nextera.NXT_1096	14	2014	2i_G1
scell.nextera.NXT_1097	14	2014	2i_G1
scell.nextera.NXT_1098	14	2014	2i_G1
scell.nextera.NXT_981	14	2014	2i_G1
scell.nextera.NXT_982	14	2014	2i_G1
scell.nextera.NXT_983	14	2014	2i_G1
scell.nextera.NXT_984	14	2014	2i_G1
scell.nextera.NXT_985	14	2014	2i_G1
scell.nextera.NXT_986	14	2014	2i_G1
scell.nextera.NXT_987	14	2014	2i_G1
scell.nextera.NXT_988	14	2014	2i_G1
scell.nextera.NXT_991	14	2014	2i_G1
scell.nextera.NXT_992	14	2014	2i_G1
scell.nextera.NXT_993	14	2014	2i_G1
scell.nextera.NXT_994	14	2014	2i_G1
scell.nextera.NXT_995	14	2014	2i_G1
scell.nextera.NXT_996	14	2014	2i_G1
scell.nextera.NXT_997	14	2014	2i_G1
scell.nextera.NXT_998	14	2014	2i_G1
scell.nextera.NXT_1101	15	2027	2i_G1
scell.nextera.NXT_1102	15	2027	2i_G1
scell.nextera.NXT_1103	15	2027	2i_G1
scell.nextera.NXT_1104	15	2027	2i_G1
scell.nextera.NXT_1105	15	2027	2i_G1
scell.nextera.NXT_1106	15	2027	2i_G1
scell.nextera.NXT_1107	15	2027	2i_G1
scell.nextera.NXT_1108	15	2027	2i_G1
scell.nextera.NXT_1111	15	2027	2i_G1
scell.nextera.NXT_1112	15	2027	2i_G1
scell.nextera.NXT_1113	15	2027	2i_G1
scell.nextera.NXT_1114	15	2027	2i_G1
scell.nextera.NXT_1115	15	2027	2i_G1
scell.nextera.NXT_1116	15	2027	2i_G1
scell.nextera.NXT_1117	15	2027	2i_G1
scell.nextera.NXT_1118	15	2027	2i_G1
scell.nextera.NXT_1121	15	2027	2i_G1
scell.nextera.NXT_1122	15	2027	2i_G1
scell.nextera.NXT_1123	15	2027	2i_G1
scell.nextera.NXT_1124	15	2027	2i_G1
scell.nextera.NXT_1125	15	2027	2i_G1
scell.nextera.NXT_1126	15	2027	2i_G1
scell.nextera.NXT_1127	15	2027	2i_G1
scell.nextera.NXT_1128	15	2027	2i_G1
scell.nextera.NXT_1131	15	2027	2i_G1
scell.nextera.NXT_1132	15	2027	2i_G1
scell.nextera.NXT_1133	15	2027	2i_G1
scell.nextera.NXT_1134	15	2027	2i_G1
scell.nextera.NXT_1135	15	2027	2i_G1
scell.nextera.NXT_1136	15	2027	2i_G1
scell.nextera.NXT_1137	15	2027	2i_G1
scell.nextera.NXT_1138	15	2027	2i_G1
scell.nextera.NXT_1141	15	2027	2i_G1
scell.nextera.NXT_1142	15	2027	2i_G1
scell.nextera.NXT_1143	15	2027	2i_G1
scell.nextera.NXT_1144	15	2027	2i_G1
scell.nextera.NXT_1145	15	2027	2i_G1
scell.nextera.NXT_1146	15	2027	2i_G1
scell.nextera.NXT_1147	15	2027	2i_G1
scell.nextera.NXT_1151	15	2027	2i_G1
scell.nextera.NXT_1152	15	2027	2i_G1
scell.nextera.NXT_1153	15	2027	2i_G1
scell.nextera.NXT_1154	15	2027	2i_G1
scell.nextera.NXT_1155	15	2027	2i_G1
scell.nextera.NXT_1156	15	2027	2i_G1
scell.nextera.NXT_1157	15	2027	2i_G1
scell.nextera.NXT_1158	15	2027	2i_G1
scell.nextera.NXT_1161	15	2027	2i_G1
scell.nextera.NXT_1162	15	2027	2i_G1
scell.nextera.NXT_1163	15	2027	2i_G1
scell.nextera.NXT_1164	15	2027	2i_G1
scell.nextera.NXT_1165	15	2027	2i_G1
scell.nextera.NXT_1166	15	2027	2i_G1
scell.nextera.NXT_1167	15	2027	2i_G1
scell.nextera.NXT_1168	15	2027	2i_G1
scell.nextera.NXT_1171	15	2027	2i_G1
scell.nextera.NXT_1172	15	2027	2i_G1
scell.nextera.NXT_1173	15	2027	2i_G1
scell.nextera.NXT_1174	15	2027	2i_G1
scell.nextera.NXT_1175	15	2027	2i_G1
scell.nextera.NXT_1176	15	2027	2i_G1
scell.nextera.NXT_1177	15	2027	2i_G1
scell.nextera.NXT_1178	15	2027	2i_G1
scell.nextera.NXT_1181	15	2027	2i_G1
scell.nextera.NXT_1182	15	2027	2i_G1
scell.nextera.NXT_1183	15	2027	2i_G1
scell.nextera.NXT_1184	15	2027	2i_G1
scell.nextera.NXT_1185	15	2027	2i_G1
scell.nextera.NXT_1186	15	2027	2i_G1
scell.nextera.NXT_1187	15	2027	2i_G1
scell.nextera.NXT_1188	15	2027	2i_G1
scell.nextera.NXT_1191	15	2027	2i_G1
scell.nextera.NXT_1192	15	2027	2i_G1
scell.nextera.NXT_1193	15	2027	2i_G1
scell.nextera.NXT_1194	15	2027	2i_G1
scell.nextera.NXT_1195	15	2027	2i_G1
scell.nextera.NXT_1196	15	2027	2i_G1
scell.nextera.NXT_1201	15	2027	2i_G1
scell.nextera.NXT_1202	15	2027	2i_G1
scell.nextera.NXT_1203	15	2027	2i_G1
scell.nextera.NXT_1204	15	2027	2i_G1
scell.nextera.NXT_1205	15	2027	2i_G1
scell.nextera.NXT_1206	15	2027	2i_G1
scell.nextera.NXT_1211	15	2027	2i_G1
scell.nextera.NXT_1212	15	2027	2i_G1
scell.nextera.NXT_1213	15	2027	2i_G1
scell.nextera.NXT_1214	15	2027	2i_G1
scell.nextera.NXT_1215	15	2027	2i_G1
scell.nextera.NXT_1216	15	2027	2i_G1
scell.nextera.NST_2	16	3462	Serum_G1/S
scell.nextera.NST_3	16	3462	Serum_G1/S
scell.nextera.NST_4	16	3462	Serum_G1/S
scell.nextera.NST_5	16	3462	Serum_G1/S
scell.nextera.NST_6	16	3462	Serum_G1/S
scell.nextera.NST_7	16	3462	Serum_G1/S
scell.nextera.NST_8	16	3462	Serum_G1/S
scell.nextera.NST_21	16	3462	Serum_G1/S
scell.nextera.NST_22	16	3462	Serum_G1/S
scell.nextera.NST_23	16	3462	Serum_G1/S
scell.nextera.NST_24	16	3462	Serum_G1/S
scell.nextera.NST_25	16	3462	Serum_G1/S
scell.nextera.NST_26	16	3462	Serum_G1/S
scell.nextera.NST_27	16	3462	Serum_G1/S
scell.nextera.NST_28	16	3462	Serum_G1/S
scell.nextera.NST_11	17	3463	Serum_G1/S
scell.nextera.NST_12	17	3463	Serum_G1/S
scell.nextera.NST_13	17	3463	Serum_G1/S
scell.nextera.NST_14	17	3463	Serum_G1/S
scell.nextera.NST_15	17	3463	Serum_G1/S
scell.nextera.NST_16	17	3463	Serum_G1/S
scell.nextera.NST_17	17	3463	Serum_G1/S
scell.nextera.NST_31	18	3580	Serum_G1/S
scell.nextera.NST_32	18	3580	Serum_G1/S
scell.nextera.NST_33	18	3580	Serum_G1/S
scell.nextera.NST_34	18	3580	Serum_G1/S
scell.nextera.NST_35	18	3580	Serum_G1/S
scell.nextera.NST_36	18	3580	Serum_G1/S
scell.nextera.NST_37	18	3580	Serum_G1/S
scell.nextera.NST_38	18	3580	Serum_G1/S
scell.nextera.NST_151	18	3580	Serum_G1/S
scell.nextera.NST_152	18	3580	Serum_G1/S
scell.nextera.NST_153	18	3580	Serum_G1/S
scell.nextera.NST_154	18	3580	Serum_G1/S
scell.nextera.NST_155	18	3580	Serum_G1/S
scell.nextera.NST_156	18	3580	Serum_G1/S
scell.nextera.NST_157	18	3580	Serum_G1/S
scell.nextera.NST_158	18	3580	Serum_G1/S
scell.nextera.NST_161	18	3580	Serum_G1/S
scell.nextera.NST_162	18	3580	Serum_G1/S
scell.nextera.NST_163	18	3580	Serum_G1/S
scell.nextera.NST_164	18	3580	Serum_G1/S
scell.nextera.NST_165	18	3580	Serum_G1/S
scell.nextera.NST_166	18	3580	Serum_G1/S
scell.nextera.NST_167	18	3580	Serum_G1/S
scell.nextera.NST_168	18	3580	Serum_G1/S
scell.nextera.NST_41	18	3580	Serum_G1/S
scell.nextera.NST_42	18	3580	Serum_G1/S
scell.nextera.NST_43	18	3580	Serum_G1/S
scell.nextera.NST_44	18	3580	Serum_G1/S
scell.nextera.NST_45	18	3580	Serum_G1/S
scell.nextera.NST_46	18	3580	Serum_G1/S
scell.nextera.NST_47	18	3580	Serum_G1/S
scell.nextera.NST_48	18	3580	Serum_G1/S
scell.nextera.NST_51	18	3580	Serum_G1/S
scell.nextera.NST_52	18	3580	Serum_G1/S
scell.nextera.NST_53	18	3580	Serum_G1/S
scell.nextera.NST_54	18	3580	Serum_G1/S
scell.nextera.NST_55	18	3580	Serum_G1/S
scell.nextera.NST_56	18	3580	Serum_G1/S
scell.nextera.NST_57	18	3580	Serum_G1/S
scell.nextera.NST_58	18	3580	Serum_G1/S
scell.nextera.NST_171	18	3580	Serum_G1/S
scell.nextera.NST_172	18	3580	Serum_G1/S
scell.nextera.NST_173	18	3580	Serum_G1/S
scell.nextera.NST_174	18	3580	Serum_G1/S
scell.nextera.NST_175	18	3580	Serum_G1/S
scell.nextera.NST_176	18	3580	Serum_G1/S
scell.nextera.NST_177	18	3580	Serum_G1/S
scell.nextera.NST_178	18	3580	Serum_G1/S
scell.nextera.NST_181	18	3580	Serum_G1/S
scell.nextera.NST_182	18	3580	Serum_G1/S
scell.nextera.NST_183	18	3580	Serum_G1/S
scell.nextera.NST_184	18	3580	Serum_G1/S
scell.nextera.NST_185	18	3580	Serum_G1/S
scell.nextera.NST_186	18	3580	Serum_G1/S
scell.nextera.NST_187	18	3580	Serum_G1/S
scell.nextera.NST_188	18	3580	Serum_G1/S
scell.nextera.NST_61	18	3580	Serum_G1/S
scell.nextera.NST_62	18	3580	Serum_G1/S
scell.nextera.NST_63	18	3580	Serum_G1/S
scell.nextera.NST_64	18	3580	Serum_G1/S
scell.nextera.NST_65	18	3580	Serum_G1/S
scell.nextera.NST_66	18	3580	Serum_G1/S
scell.nextera.NST_67	18	3580	Serum_G1/S
scell.nextera.NST_68	18	3580	Serum_G1/S
scell.nextera.NST_191	18	3580	Serum_G1/S
scell.nextera.NST_192	18	3580	Serum_G1/S
scell.nextera.NST_193	18	3580	Serum_G1/S
scell.nextera.NST_194	18	3580	Serum_G1/S
scell.nextera.NST_195	18	3580	Serum_G1/S
scell.nextera.NST_196	18	3580	Serum_G1/S
scell.nextera.NST_197	18	3580	Serum_G1/S
scell.nextera.NST_198	18	3580	Serum_G1/S
scell.nextera.NST_201	18	3580	Serum_G1/S
scell.nextera.NST_202	18	3580	Serum_G1/S
scell.nextera.NST_203	18	3580	Serum_G1/S
scell.nextera.NST_204	18	3580	Serum_G1/S
scell.nextera.NST_205	18	3580	Serum_G1/S
scell.nextera.NST_206	18	3580	Serum_G1/S
scell.nextera.NST_207	18	3580	Serum_G1/S
scell.nextera.NST_208	18	3580	Serum_G1/S
scell.nextera.NST_71	18	3580	Serum_G1/S
scell.nextera.NST_72	18	3580	Serum_G1/S
scell.nextera.NST_73	18	3580	Serum_G1/S
scell.nextera.NST_74	18	3580	Serum_G1/S
scell.nextera.NST_75	18	3580	Serum_G1/S
scell.nextera.NST_76	18	3580	Serum_G1/S
scell.nextera.NST_77	18	3580	Serum_G1/S
scell.nextera.NST_78	18	3580	Serum_G1/S
scell.nextera.NST_81	18	3580	Serum_G1/S
scell.nextera.NST_82	18	3580	Serum_G1/S
scell.nextera.NST_83	18	3580	Serum_G1/S
scell.nextera.NST_84	18	3580	Serum_G1/S
scell.nextera.NST_85	18	3580	Serum_G1/S
scell.nextera.NST_86	18	3580	Serum_G1/S
scell.nextera.NST_87	18	3580	Serum_G1/S
scell.nextera.NST_88	18	3580	Serum_G1/S
scell.nextera.NST_211	18	3580	Serum_G1/S
scell.nextera.NST_212	18	3580	Serum_G1/S
scell.nextera.NST_213	18	3580	Serum_G1/S
scell.nextera.NST_214	18	3580	Serum_G1/S
scell.nextera.NST_215	18	3580	Serum_G1/S
scell.nextera.NST_216	18	3580	Serum_G1/S
scell.nextera.NST_217	18	3580	Serum_G1/S
scell.nextera.NST_218	18	3580	Serum_G1/S
scell.nextera.NST_91	18	3580	Serum_G1/S
scell.nextera.NST_92	18	3580	Serum_G1/S
scell.nextera.NST_93	18	3580	Serum_G1/S
scell.nextera.NST_94	18	3580	Serum_G1/S
scell.nextera.NST_95	18	3580	Serum_G1/S
scell.nextera.NST_96	18	3580	Serum_G1/S
scell.nextera.NST_97	18	3580	Serum_G1/S
scell.nextera.NST_98	18	3580	Serum_G1/S
scell.nextera.NST_101	18	3580	Serum_G1/S
scell.nextera.NST_102	18	3580	Serum_G1/S
scell.nextera.NST_103	18	3580	Serum_G1/S
scell.nextera.NST_104	18	3580	Serum_G1/S
scell.nextera.NST_105	18	3580	Serum_G1/S
scell.nextera.NST_106	18	3580	Serum_G1/S
scell.nextera.NST_107	18	3580	Serum_G1/S
scell.nextera.NST_108	18	3580	Serum_G1/S
scell.nextera.NST_221	18	3580	Serum_G1/S
scell.nextera.NST_222	18	3580	Serum_G1/S
scell.nextera.NST_223	18	3580	Serum_G1/S
scell.nextera.NST_224	18	3580	Serum_G1/S
scell.nextera.NST_225	18	3580	Serum_G1/S
scell.nextera.NST_226	18	3580	Serum_G1/S
scell.nextera.NST_227	18	3580	Serum_G1/S
scell.nextera.NST_228	18	3580	Serum_G1/S
scell.nextera.NST_111	18	3580	Serum_G1/S
scell.nextera.NST_112	18	3580	Serum_G1/S
scell.nextera.NST_113	18	3580	Serum_G1/S
scell.nextera.NST_114	18	3580	Serum_G1/S
scell.nextera.NST_115	18	3580	Serum_G1/S
scell.nextera.NST_116	18	3580	Serum_G1/S
scell.nextera.NST_117	18	3580	Serum_G1/S
scell.nextera.NST_118	18	3580	Serum_G1/S
scell.nextera.NST_121	18	3580	Serum_G1/S
scell.nextera.NST_122	18	3580	Serum_G1/S
scell.nextera.NST_123	18	3580	Serum_G1/S
scell.nextera.NST_124	18	3580	Serum_G1/S
scell.nextera.NST_125	18	3580	Serum_G1/S
scell.nextera.NST_126	18	3580	Serum_G1/S
scell.nextera.NST_127	18	3580	Serum_G1/S
scell.nextera.NST_128	18	3580	Serum_G1/S
scell.nextera.NST_231	18	3580	Serum_G1/S
scell.nextera.NST_232	18	3580	Serum_G1/S
scell.nextera.NST_233	18	3580	Serum_G1/S
scell.nextera.NST_234	18	3580	Serum_G1/S
scell.nextera.NST_235	18	3580	Serum_G1/S
scell.nextera.NST_236	18	3580	Serum_G1/S
scell.nextera.NST_237	18	3580	Serum_G1/S
scell.nextera.NST_238	18	3580	Serum_G1/S
